author,comment,time,likes,clean_comment
@jidtrojidt4708,"MEREKA JOGET BUKAN BERARTI MENGHINA RAKYAT,DASAR BOTOL",2 bulan yang lalu,0,joget bukan berarti menghina rakyatdasar botol
@Grooslyne389,Setremingcinde laras,2 bulan yang lalu,0,setremingcinde laras
@mamimomindo804,Polisi biadab melindas yang demi tidak empitu bela yang joged joged mobil polisi di sawati watu di atas kayu di Uber adik adik mahasiswa yo lari cepat,2 bulan yang lalu,0,polisi biadab melindas empitu bela joged joged mobil polisi sawati watu atas kayu uber adik adik mahasiswa yo lari cepat
@MultiSaranaBangunMSB-md5qr,"Dolly surabaya digusur, saminten di bandung digusur, x.jodo jkt digusur pindah ke senayan DPR nohh mirip banget sikrudung merah sampe jogetnya miring2,",2 bulan yang lalu,0,dolly surabaya digusur saminten bandung digusur xjodo jkt digusur pindah senayan dpr nohh mirip banget sikrudung merah sampe jogetnya miring
@Aniani-c1n,"Buabar kan aja g usah ada DPR 
Kalo cuman buat joget""  rakyat g butuh angota dewan seperti itu tida bernurani sekali",2 bulan yang lalu,0,buabar kan aja g usah dpr kalo cuman buat joget rakyat g butuh angota dewan tida bernurani sekali
@AmbuuOman,Hati hati Demo inih dicapuri oleh politik Jokowi,2 bulan yang lalu,0,hati hati demo inih dicapuri politik jokowi
@PutriRahma-h2l1l,Seratus persen salah joget dpr  karna DPR lembaga rakyat,2 bulan yang lalu,0,seratus persen salah joget dpr karna dpr lembaga rakyat
@SukawitKawit-s1y,"Saya yakin bukan joget ini pemicunya....bukan.
Tetapi ada gerakan yg lebih lagi untuk menggoyang Republik ini",2 bulan yang lalu,0,yakin bukan joget pemicunyabukan gerakan yg lebih menggoyang republik
@anshorydori,"Keluarkan dekrit,dan pecat org² lama tinggalan jokowi jng terlalu jujur p prabowo kau bisa di buat permainan oleh org itu",2 bulan yang lalu,0,keluarkan dekritdan pecat org lama tinggalan jokowi jng terlalu jujur p prabowo kau buat permainan org
@galihsungkag305,Lebok tah,2 bulan yang lalu,0,lebok tah
@muhammadkarimata4682,"ini laporan apa sih yang lolos ke menteri keuanagan sampe surplus? terus dikasih hadiah kenaikan? sedangkan guru dianggap pemborosan? laporana apa yang masuk? apa ini pemerintah maunya pemasukan nyata jangka pendek daripada investasi kedepan untuk rakyat?, kalian pemerintah mengeluhkan masyarakat yang tidak percaya? kalian sendiri mengatur sistem kalian untuk kalangan kalian sendiri, kalian mengeluh tentang #kaburduluaja? kalian bertindak ketika sudah terjadi anarki dimana mana. ini disebut SURPLUS? ya SURPLUS BUAT GOLONGAN KALIAN",2 bulan yang lalu,0,laporan apa sih lolos menteri keuanagan sampe surplus terus dikasih hadiah kenaikan guru dianggap pemborosan laporana apa masuk apa pemerintah maunya pemasukan nyata jangka pendek investasi kedepan rakyat kalian pemerintah mengeluhkan masyarakat percaya kalian sendiri mengatur sistem kalian kalangan kalian sendiri kalian mengeluh kaburduluaja kalian bertindak terjadi anarki mana disebut surplus surplus buat golongan kalian
@JainiJaini-o1c,Ibu DPR yg pake krudung merah yg joget2 itu harus di Nevalkan datangi rmhnya dia yg paling vokal.,2 bulan yang lalu,0,ibu dpr yg pake krudung merah yg joget nevalkan datangi rmhnya yg paling vokal
@Aristiyana-os4xq,"pemerintah model begitu kalo di demo aparat yg jadi tameng, g mrk yg turun menemui pendemo malah aparat yg disuruh nemui pendemo, ahiry apa pasti ricuh.",2 bulan yang lalu,0,pemerintah model kalo demo aparat yg jadi tameng g mrk yg turun menemui pendemo malah aparat yg disuruh nemui pendemo ahiry apa ricuh
@rukmawati-gx1mn,Bkn kerena joget pjbt..tp karena pjbt kita hnya mementingkn diri sendiri kluRga..dn kwn dekat..mereka mnciptakan kekayaan untuk diri sendiri tnpa mrmkitkan nasib rakyat...,2 bulan yang lalu,0,bkn kerena joget pjbttp pjbt hnya mementingkn diri sendiri klurgadn kwn dekatmereka mnciptakan kekayaan diri sendiri tnpa mrmkitkan nasib rakyat
@Dodo13-zi9wo,"Pemerintah dan DPR sudah satu paket mengeluarkan kebijakan yg ujung² nya di beban pada rakyatnya padahal di dalam nya korup luar biasa, tapi giliran APBN membengkak naik pajak ini itu lah buat buat kebijakan yg tak masuk akal, di saat rakyat berontak ingin menyampaikan aspirasi nya kalian justru bungkam dan tutup gerbang pintu DPR, sejatinya kalian pengecut semua.
Ingat wahai pejabat sumpah jabatan kalian kitab suci jadi saksi kelak semuanya yg akan menghantarkan di kekalan kelak kalo kalian berhianat.
Ingat wahai pejabat dunia sesaat akhirat selamanya.",2 bulan yang lalu (diedit),0,pemerintah dpr satu paket mengeluarkan kebijakan yg ujung nya beban rakyatnya padahal nya korup luar biasa giliran apbn membengkak naik pajak lah buat buat kebijakan yg tak masuk akal rakyat berontak menyampaikan aspirasi nya kalian justru bungkam tutup gerbang pintu dpr sejatinya kalian pengecut semua ingat wahai pejabat sumpah jabatan kalian kitab suci jadi saksi kelak semuanya yg menghantarkan kekalan kelak kalo kalian berhianat ingat wahai pejabat dunia sesaat akhirat selamanya
@boydaffiedeep7675,"BUKAN ITU PEMICU UTAMA TAPI ADA BEBERAPA ASPIRASI RAKYAT YG DI ABAIKAN :
1.TIDAK DISAHKAN NYA UU PERAMPASAN ASET KORUPTOR
2. KENAIKA  PAJAK OLEH DPR
3. PENYITAAN KENDARAAN DAN TANAH YG TIDAK DIGUNAKAN SELAMA 3 BULAN
4.PEMBLOKIRAN REK YG TIDAK ADA TRANSAKSI SELAMA 3 BULAN
5. KORUPTOR DIBEBASKAN
6. PARA PENEGAK HUKUM YG SUDAH SEMENA MENA TERHADAP RAKYAT
7...BANYAK LAGI KEJANGGALAN2 DLM NEGARA RI INI.
 JADI SOAL JOGED2 DI KANTOR DPR ITU HANYA KAMBING HITAM YG DIBUAT OLEH PROVOKATOR DEMO...YG BISA SAJA ADA UPAYA TINDAKAN MAKAR YG DILAKUKAN PARA PETINGGI2 PEMERINTAHAN TAPI RAKYAT JELATA LAH YG DI SALAHKAN SEOLAH2 RAKYAT LAH BIANG KERUSUHAN NEGARA INI...
SADARLAH WAHAI PEMIMPIN....SADARLAH NEGARA INI SUDAH DIAMBANG KEHANCURAN
6.",2 bulan yang lalu,0,bukan pemicu utama beberapa aspirasi rakyat yg abaikan disahkan nya uu perampasan aset koruptor kenaika pajak dpr penyitaan kendaraan tanah yg digunakan selama bulan pemblokiran rek yg transaksi selama bulan koruptor dibebaskan penegak hukum yg semena mena rakyat banyak kejanggalan dlm negara ri jadi soal joged kantor dpr kambing hitam yg dibuat provokator demoyg upaya tindakan makar yg dilakukan petinggi pemerintahan rakyat jelata lah yg salahkan rakyat lah biang kerusuhan negara sadarlah wahai pemimpinsadarlah negara diambang kehancuran
@Angel_Of_The_Death,"Low SDM gampang dipancing! 😂😂😂😂
Lah, emang susunan acaranya gitu.
Lagian lagu buatan rakyat juga kok. 
Ada hiburan musik. Dia selingi musik untuk istirahat, biar gak tegang, lebih rileks. Emang susunan acaranya gitu.

Modal DPR itu milyaran untuk bayar rakyat yg coblos. Belum biaya lain² keperluan partai di mana². Sesuailah gaji sama modal mereka naik!",2 bulan yang lalu,0,low sdm gampang dipancing lah emang susunan acaranya gitu lagian lagu buatan rakyat kok hiburan musik selingi musik istirahat biar gak tegang lebih rileks emang susunan acaranya gitu modal dpr milyaran bayar rakyat yg coblos biaya keperluan partai mana sesuailah gaji sama modal naik
@abak2025,Woi pantek jangan bahagia dulu kalian,2 bulan yang lalu,0,woi pantek jangan bahagia dulu kalian
@shaah2383,Padan ler muka korang..joget lagi .. 😂,2 bulan yang lalu,0,padan ler muka korangjoget
@DumilahIskandar-yq7vw,Klo pelawak  jadi penguasa ya begini mirip Ukraina presidennya pelawak hancur negara😢,2 bulan yang lalu,0,klo pelawak jadi penguasa begini mirip ukraina presidennya pelawak hancur negara
@Asya_Asli,Syukurin makanya rakyat jgn dilawan kalian anggota dpr/mpr digaji dr hasil keringat kita rakyat mskanya kita berhak untuk bubarin parlemen ini g ad gunanya justru menambah beban negara,2 bulan yang lalu,0,syukurin makanya rakyat jgn dilawan kalian anggota dprmpr digaji dr hasil keringat rakyat mskanya berhak bubarin parlemen g ad gunanya justru menambah beban negara
@AnisahSriHastatiAS,"Makanya.. Jangan memilih artis jadi anggota DPR.. Mereka sudah terbiasa hidup enak, hedon.. Mana mungkin mikirin rakyat, yg mereka pikiran cuma bisa dapet uang banyak dan foya2",2 bulan yang lalu,0,makanya jangan memilih artis jadi anggota dpr terbiasa hidup enak hedon mana mungkin mikirin rakyat yg pikiran cuma dapet uang banyak foya
@KosidinKosi-x2l,Presiden guruse ora bener,2 bulan yang lalu,0,presiden guruse ora bener
@tutysoenarti6525,"Bukan itu aja pemicu nya..ibarat gentong rakyat tuh lagi nampung masalah pas yg DPR itu ibarat udah penuh dipadetin...udah meledak...nggak bisa ditahan lagi...
Bayangin kalau semua persoalan ditumpukin ke rakyat  semua...
Sementara yg katanya wakil rakyat...lagi joget"" menikmati kenaikan tunjangan dll...ditambah tekanan lagi dri ucapan"" yg menyakitkan..merendahkan adil nggak?! Salah kalau rakyat marah ?! Nggak...karna udah keterlaluan..udah kelewat batas...ditegur dengan cara baik nggak bisa, akhirnya meledak !! Berhenti mengkambing hitam kan orang...
Ini blm seberapa...tapi kalau pemerintah tetep budek !! Nggak menutup lemungkinan akan ada demo yg lebih besar lagi...
Sebelum terlambat...berbenah deh..jangan terlalu asik mentingin dan ribet sama partai dan diri sendiri...jangan jga rakus...dan meres rakyat terus...kalau pbb masih begitu..naik segunung...kalo apa"" terus harus dipajekin..saking kemaruknya pemerintah mau dapet duit dengan cara instan yg gampang dan nggak beresiko..morotin rakyat ngebegoin rakyat dengan cara nge blokir rekening dengan alasan akal"" an...pasti akan terus begini bahkan lebih parah...karna rakyat udah kejepit...nggak tau hrs ngapain...ini hrs didenger Pak Prabowo...ini jeritan dri rakyat kecil...stop!!! Cari kambing hitam...😡😢",2 bulan yang lalu,0,bukan aja pemicu nyaibarat gentong rakyat tuh nampung masalah pas yg dpr ibarat udah penuh dipadetinudah meledaknggak ditahan bayangin kalau semua persoalan ditumpukin rakyat semua yg katanya wakil rakyatlagi joget menikmati kenaikan tunjangan dllditambah tekanan dri ucapan yg menyakitkanmerendahkan adil salah kalau rakyat marah nggakkarna udah keterlaluanudah kelewat batasditegur cara baik akhirnya meledak berhenti mengkambing hitam kan orang blm seberapatapi kalau pemerintah tetep budek menutup lemungkinan demo yg lebih besar terlambatberbenah dehjangan terlalu asik mentingin ribet sama partai diri sendirijangan jga rakusdan meres rakyat teruskalau pbb begitunaik segunungkalo apa terus dipajekinsaking kemaruknya pemerintah mau dapet duit cara instan yg gampang beresikomorotin rakyat ngebegoin rakyat cara nge blokir rekening alasan akal anpasti terus begini bahkan lebih parahkarna rakyat udah kejepitnggak tau hrs ngapainini hrs didenger pak prabowoini jeritan dri rakyat kecilstop cari kambing hitam
@barokahrizky3044,"sandiwara, kaum elite 
rumit utk bubarin DPR MPR, krn ketua umumnya salah 1nya presiden dan beberapa meteri. makanya kalau presidennya para menterinya ga dukung. 
kalau dpr bubar binggung ketua umumnya gmn menghidupi partai. 
muter muter gitu aja sampai kiamat,.PEMERINTAH _ DPR_MPR itu 1 SDM (itu itu aja orangnya) mereka adalah dewan perwakilan PARTAI.",2 bulan yang lalu,0,sandiwara kaum elite rumit utk bubarin dpr mpr krn ketua umumnya salah nya presiden beberapa meteri makanya kalau presidennya menterinya ga dukung kalau dpr bubar binggung ketua umumnya gmn menghidupi partai muter muter gitu aja kiamatpemerintah dprmpr sdm aja orangnya dewan perwakilan partai
@Roi-j4i,Saya jijik meliahat ibuk yang pakai baju puti jilbab merah  itu dia  bersenang senang di atas penderitahan rayat,2 bulan yang lalu,0,jijik meliahat ibuk pakai baju puti jilbab merah bersenang senang atas penderitahan rayat
@MeorKadyrov,Ramainya fakir miskin buat demo..😂😂😂🎉🎉🎉,2 bulan yang lalu,0,ramainya fakir miskin buat demo
@MeorKadyrov,Ramainya fakir miskin buat demo..😂😂😂🎉🎉🎉,2 bulan yang lalu,0,ramainya fakir miskin buat demo
@KayilaajhaWilona,ngga pantes pissannn,2 bulan yang lalu,0,ngga pantes pissannn
@MuhammadArif-o4o,Rakyat gak butuh DPR gak papa,2 bulan yang lalu,0,rakyat gak butuh dpr gak papa
@planetcellgaleri6249,Rakus,2 bulan yang lalu,0,rakus
@ajaunk,Kaya mocett lu semua jogedd2 di atas derita rakyattt😰,2 bulan yang lalu,0,kaya mocett lu semua jogedd atas derita rakyattt
@LeniDarsita,Jogetan menghina rakyat .....duit rakyat mereka happy 2,2 bulan yang lalu,0,jogetan menghina rakyat duit rakyat happy
@novanazmi9864,"kayaknya tumbnailnya kurang tepat , karena itu cuman salah satu penyebabnya , dan ada sebab""lain , tpiitu semua juga gara""mereka sendiri sih #pemerintahan korup 🔥",2 bulan yang lalu,0,kayaknya tumbnailnya kurang tepat cuman salah satu penyebabnya sebablain tpiitu semua garamereka sendiri sih pemerintahan korup
@NicoErlangga-s5v,Eko sama uya gak ada cocok nha jadi anggota DPR 👎👎,2 bulan yang lalu,0,eko sama uya gak cocok nha jadi anggota dpr
@user-li7dd6wt8l,ᮘᮨᮜᮨᮌᮥᮌ᮪ ᮆᮒ ᮔᮥ ᮏᮛᮧᮌᮦᮒ᮪.,2 bulan yang lalu,0,
@bambangsutrisno7760,"Rakyat nangis darah parandewan bertawa ria, dimana etikamu.. Di mana pancasilamu... Di mana otakmu.. Kemerdekaan  meraihnya susah, sudah merdeka  rakyat jd sengsara  iqtifar bro",2 bulan yang lalu,0,rakyat nangis darah parandewan bertawa ria etikamu mana pancasilamu mana otakmu kemerdekaan meraihnya susah merdeka rakyat jd sengsara iqtifar bro
@KasimSelamat-m5b5k,"pilih lagi peresiden bang sa yahudi,,",2 bulan yang lalu,0,pilih peresiden bang sa yahudi
@sikumbangpejelajah,"km aja buat ngotrak1 jt aja,,udah siang malm cari duit,,msih kecekek ,,klieng udah gj gdek,,mlah tunjang inilah tunjangnin itulah,,cm duudk 2 mnis aja di..dimnaotakklien",2 bulan yang lalu,0,km aja buat ngotrak jt ajaudah siang malm cari duitmsih kecekek klieng udah gj gdekmlah tunjang inilah tunjangnin itulahcm duudk mnis aja didimnaotakklien
@CakenPais,Tikus tikus lagi joget jogetan ',2 bulan yang lalu,0,tikus tikus joget jogetan
@NayaRotulImoet,Di vidio ajah joget2 tinggal di dtangi rakyat bertamu malah smua pada kmna. Suka uangnya tapi gg suka rakyatnya ya gni bisa demo dmna2 akhirnya,2 bulan yang lalu,0,vidio ajah joget tinggal dtangi rakyat bertamu malah smua kmna suka uangnya gg suka rakyatnya gni demo dmna akhirnya
@IMpossible1987,baik tumbang terus kerajaan ada sj menderita rakyat.... bodoh amat,2 bulan yang lalu,0,baik tumbang terus kerajaan sj menderita rakyat bodoh
@SitiAlawiyah-h4v,Pecaaat anggota DPR yg joget2 itu ta punya akhlak siaaalaann,2 bulan yang lalu,0,pecaaat anggota dpr yg joget ta punya akhlak siaaalaann
@banangradja60,Kalo ginian pantas lucu adanya..tdk heran kali gedungnya Dijadikan bubur oleh demonder..!!😁😁😁..kita cukup nonton disi YT saja..jauh boss!!,2 bulan yang lalu,0,kalo ginian pantas lucu adanyatdk heran kali gedungnya dijadikan bubur demonderkita cukup nonton disi yt sajajauh boss
@desmonemon644,Ini kebijakan pemerintah yang sangat sangat buruk.... Ini akibat memiliki pemimpin OMON OMON....,2 bulan yang lalu,0,kebijakan pemerintah sangat sangat buruk akibat memiliki pemimpin omon omon
@ahmadtaufikh7640,"DPR, KPK, POLisi sejak jokowi berkuasa ga ada manfaatnya, lebih besar modhoratnya dripda manfaatnya, bubarkan BPIP, turunkan semua gaji2 pejabat termasuk yg di BUMN, jgan bisanya peras rakyat melalui pajak",2 bulan yang lalu,0,dpr kpk polisi sejak jokowi berkuasa ga manfaatnya lebih besar modhoratnya dripda manfaatnya bubarkan bpip turunkan semua gaji pejabat termasuk yg bumn jgan bisanya peras rakyat melalui pajak
@Sugiarti-po8ih,"Joget bahagia karena gajinya di naikan oleh Presiden, melalui peraturan pemerintah. 😂😂😂",2 bulan yang lalu,0,joget bahagia gajinya naikan presiden melalui peraturan pemerintah
@SutriHartini-m4v,Naikkan gaji TNI pak presiden  dia taruhannya nyawa pak,2 bulan yang lalu,0,naikkan gaji tni pak presiden taruhannya nyawa pak
@ikuikuikugaming,"Menurut ai 
Jadi begini:
Secara teori, DPR itu punya otak. Tapi entah kenapa, kadang otaknya sepertinya disimpan di laci paripurna, lupa dibawa waktu sidang. 🤭

Ada yang bilang juga, otaknya sih ada, tapi sinyalnya suka putus, terutama kalau rakyat ngomong. Tapi anehnya, sinyalnya langsung kenceng kalau dengar kata “anggaran” atau “reses”. 💸📶

Kadang DPR itu kayak laptop mahal tapi RAM-nya kecil — tampilannya keren, tapi kalau diajak mikir berat, langsung hang. 😅

Tapi ya sudahlah, mungkin memang begitu desainnya: bukan untuk berpikir cepat, tapi untuk mikir pelan... sambil makan uang rakyat dengan tenang. 🍽️😂


Ini ai Loh ya yang ngomong 😂",4 minggu yang lalu,0,ai jadi begini teori dpr punya otak entah kadang otaknya sepertinya disimpan laci paripurna lupa dibawa waktu sidang bilang otaknya sih sinyalnya suka putus terutama kalau rakyat ngomong anehnya sinyalnya langsung kenceng kalau dengar kata anggaran reses kadang dpr kayak laptop mahal ramnya kecil tampilannya keren kalau diajak mikir berat langsung hang sudahlah mungkin memang desainnya bukan berpikir cepat mikir pelan makan uang rakyat tenang ai loh ngomong
@AmbuuOman,Untuk mebaikot Prabowo,2 bulan yang lalu,0,mebaikot prabowo
@SitiJubedah-mb4ou,"Itu salah presiden 
Prabowo pejabat udah banyak duit 
Ada tunjangannya negara yang 
Lagi sulit bacaan makan ponsel 
Aku mau Pak Jokowi jadi presiden lagi",2 bulan yang lalu,0,salah presiden prabowo pejabat udah banyak duit tunjangannya negara sulit bacaan makan ponsel aku mau pak jokowi jadi presiden
@mardianbonsai4064,"Jogetan di acara formal apalagi pada waktu upacara pusat
Apakah tindakan itu pantas. 
Jangan selalu di campur aduk
Tempatnya momen itu di bedakan
Jangan asal saja",2 bulan yang lalu,0,jogetan acara formal waktu upacara pusat tindakan pantas jangan selalu campur aduk tempatnya momen bedakan jangan asal
@mardianbonsai4064,"Jogetan di acara formal apalagi pada waktu upacara pusat
Apakah tindakan itu pantas. 
Jangan selalu di campur aduk
Tempatnya momen itu di bedakan
Jangan asal saja",2 bulan yang lalu,0,jogetan acara formal waktu upacara pusat tindakan pantas jangan selalu campur aduk tempatnya momen bedakan jangan asal
@dedhrd5980,"☝️Skitar 500 an anggota DPR itu, hanyalah,,,
👉 ""SEKELOMPOK ORANG2"" yg MENCIPTAKAN EKONOMI BIAYA TINGGI alias,,,
👉TIADA MANFAAT nya SAMA SEKALI BAGI 280 JUTA RAKYAT INDONESIA,;!!",2 bulan yang lalu (diedit),0,skitar an anggota dpr hanyalah sekelompok orang yg menciptakan ekonomi biaya tinggi alias tiada manfaat nya sama sekali juta rakyat indonesia
@JsL_HzL,"kami tidak melarang riaksi joget apapun itu
tapi jangan lupa jogetan kalian adalah salah satu hasir penderitaan kami sumua yg kerja matian gaji kecil.di perbudak.di hina.di caci. kami diam. tapi knp terus memancing hati kami yg tak ingin kami lakukan...kami semua tidak ingin melakukan, tapi kami di paksa oleh kaliam untuk melakukan",2 bulan yang lalu,0,melarang riaksi joget apapun jangan lupa jogetan kalian salah satu hasir penderitaan sumua yg kerja matian gaji kecildi perbudakdi hinadi caci diam knp terus memancing hati yg tak lakukankami semua melakukan paksa kaliam melakukan
@kucingturu8879,"Lebih tepatnya DPR hanya kumpulan anak"" TK kata Gus dur",2 bulan yang lalu,0,lebih tepatnya dpr kumpulan anak tk kata gus dur
@energyprima-z4l,Gmn gak PDA doyan joged wong presiden nya sja d pilih hanya Krn jago joged2,2 bulan yang lalu,0,gmn gak pda doyan joged wong presiden nya sja d pilih krn jago joged
@Devi-r1r,BIANG KEROK,2 bulan yang lalu,0,biang kerok
@kikicore1043,"Kenapa tidak dikurangi saja jumlah tikus tikus itu mereka kan menjabat 500 orang,, paling yg berguna 10 orang,, sisa nya 490 dibuang saja, ngabisin duit rakyat aja",2 bulan yang lalu,0,dikurangi jumlah tikus tikus kan menjabat orang paling yg berguna orang sisa nya dibuang ngabisin duit rakyat aja
@ariswdd8819,Griban mendukung kenaikan gaji DPR klau Mentri si Sri Mulyani Menaikan PAJAK RAKYAT skenario geng solo untuk Mengadu domba DPR vs Rakyat,2 bulan yang lalu,0,griban mendukung kenaikan gaji dpr klau mentri si sri mulyani menaikan pajak rakyat skenario geng solo mengadu domba dpr vs rakyat
@abahdudu-v7h,"Enk.luh.joget,""Luh.but.umpan.buaya.",1 bulan yang lalu,0,enkluhjogetluhbutumpanbuaya
@Ridwan_Channels,"2:45 Uya, mau donk joget lagi..

3:00 nge-DJ lagi donk, pak Eko..",2 bulan yang lalu (diedit),0,uya mau donk joget ngedj donk pak eko
@SutriHartini-m4v,Seprapat gji DPR pun tidak ada pak kasihan pak presiden belum lgi diharuskan kredit perumahan bukalah hatimu pak dpr,2 bulan yang lalu,0,seprapat gji dpr pak kasihan pak presiden lgi diharuskan kredit perumahan bukalah hatimu pak dpr
@Ezhorts,Lagunya ga viral makanya didemo yg lg viral donk Tabola Bale😁 nie lg ada DJ cuma masuk2in efek doank sisanya lagu permainan org🤣,2 bulan yang lalu (diedit),0,lagunya ga viral makanya didemo yg lg viral donk tabola bale nie lg dj cuma masukin efek doank sisanya lagu permainan org
@AryaNugraha-u1i,Yg ibu2 baju biru samping eko patrio. Makan yg byk bu! Gaji ibu kan gede 3 juta/ hari. Gepeng amat lo,2 bulan yang lalu,0,yg ibu baju biru samping eko patrio makan yg byk bu gaji ibu kan gede juta hari gepeng lo
@ziarahmikael,"Awas ya pak PRABOWO  


..... pak jokowi dodo  udh pulang ke solo nya ters malh kau santai je ........?      ????!!!!!!",2 bulan yang lalu,0,awas pak prabowo pak jokowi dodo udh pulang solo nya ters malh kau santai je
@TOHASLEBEW-wv2kg,Bukan masalah dari komedy atau atriss. Yg jels urange 2. Yan da punya ahlaq. Joget2 di atas penderita'an rak yat.,2 bulan yang lalu,0,bukan masalah komedy atriss yg jels urange yan da punya ahlaq joget atas penderitaan rak yat
@ArmanSentul,Kamu yg pilih pemimpin dan kamu buat rusuhan 😂😂😂 haha tersalah pangkah dapat tahi 😂,2 bulan yang lalu,0,kamu yg pilih pemimpin kamu buat rusuhan haha tersalah pangkah tahi
@BrazilianKitchen-d4m,berjilbabab tapi ngga bener,2 bulan yang lalu,0,berjilbabab ngga bener
@UuulissLisss,"Mohon maaf bapak2 yg terhormat jangan bersensng2 diatas penderitaan masyarakat .sebenarnya pata anggota dewan harus memperhatikan kesrjatraan ralyat janan mala berjoget ria.sy  adalah guru honor gajinya hanys ,200 ribu perbulan .bila dibandingkan anggota dewan yg enak diduduk dgn santainya .tegoklah ke bawah liat rakyat kecil.adalah pengalaman pahit untuk pemilihan kedepan kita golput saja.",2 bulan yang lalu,0,mohon maaf bapak yg terhormat jangan bersensng diatas penderitaan masyarakat sebenarnya pata anggota dewan memperhatikan kesrjatraan ralyat janan mala berjoget riasy guru honor gajinya hanys ribu perbulan bila dibandingkan anggota dewan yg enak diduduk dgn santainya tegoklah bawah liat rakyat keciladalah pengalaman pahit pemilihan kedepan golput
@konterAzizah,"ASS,jangan joget2 kalau ada kesenangan bilang Allah Alhamdulillah, Allah maha melihat  jgn bikin org panas ,harus ngaji Mallah kaliyan nyayi astagfirullah Al azim hargai ALLAH dan bapak perabowo dan lihat kiri kananmu maaf yaaasiiin",2 bulan yang lalu,0,assjangan joget kalau kesenangan bilang allah alhamdulillah allah maha melihat jgn bikin org panas ngaji mallah kaliyan nyayi astagfirullah al azim hargai allah bapak perabowo lihat kiri kananmu maaf yaaasiiin
@sukrimajuk,"enak enakan luh joget joget.di kasih tunjangan.
rakyat lgi susah !",2 bulan yang lalu,0,enak enakan luh joget jogetdi kasih tunjangan rakyat lgi susah
@TasirinPetrik-g2y,DPR hidupnya enak ya,2 bulan yang lalu,0,dpr hidupnya enak
@AhmadFauzii-f9o,"Ngk cocok artis jadi anggota DPR, jiwa nya glamor, mna mungkin wewakili rakyat",2 bulan yang lalu,0,ngk cocok artis jadi anggota dpr jiwa nya glamor mna mungkin wewakili rakyat
@MuhibbinSejati-en3lu,"Demo silahkan klo anarkis wajib ditindak, Tangkap semua provokator yg sudah buat rusuh dan tangkap para perusak.. TNI Polri jangan diam saja, atau bisa jadi para preman antek FPI HTI yg bikin rusuh dan dari dulu gak suka klo Indonesia aman dan mereka selalu mengadu domba masyarakat, segera cari dan tangkap mereka semua",2 bulan yang lalu,0,demo silahkan klo anarkis wajib ditindak tangkap semua provokator yg buat rusuh tangkap perusak tni polri jangan diam jadi preman antek fpi hti yg bikin rusuh dulu gak suka klo indonesia aman selalu mengadu domba masyarakat segera cari tangkap semua
@CepiHermawan-vp7nw,Makanya kerja lu jngn joget2 JD rusuh kan,2 bulan yang lalu,0,makanya kerja lu jngn joget jd rusuh kan
@mamimomindo804,Rapatkan barisan adik adik mahasiswa nyanyi mahasiswa bersatu tak bisa di kalahkan  dari Bu Anis dan mas Anton tricahyono ❤❤❤❤,2 bulan yang lalu,0,rapatkan barisan adik adik mahasiswa nyanyi mahasiswa bersatu tak kalahkan bu anis mas anton tricahyono
@wiyongyumahae9997,"gaji nakes cuma sekitar 1,9 jt dengan beban tanggung jawab nyawa yg lumayan berat, kuliahnya bayar 8jt-11jt per semester, dengan masa kuliah selama 5 th S1 ners

gaji guru dengan pendidikan sarjana :
gaji guru sd, sekitar 300rb
gaji guru smp sekitar 500 rb
gaji guru sma sekitar 900 rb
gaji guru tk dan paud jangan ditanya

gaji damkar???

bahkan beberapa yg baru lulus kuliah jg masih berjuang sulitnya cari kerja

dan yg lain2 mungkin masih ada yg gajinya lebih miris, se gak dihargai itu pendidikan tinggi di indonesia.. trus apa? anggota dewan? berapa? 3jt per hari? memang komedi",2 bulan yang lalu,0,gaji nakes cuma jt beban tanggung jawab nyawa yg lumayan berat kuliahnya bayar jtjt per semester masa kuliah selama th s ners gaji guru pendidikan sarjana gaji guru sd rb gaji guru smp rb gaji guru sma rb gaji guru tk paud jangan ditanya gaji damkar bahkan beberapa yg baru lulus kuliah jg berjuang sulitnya cari kerja yg mungkin yg gajinya lebih miris se gak dihargai pendidikan tinggi indonesia trus apa anggota dewan berapa jt per hari memang komedi
@ipahkustiningsih4237,Ya Allah  tidak suka  acara HUT  17 Agustus  juga ada menari ? Selama ini  acara  HUT  Proklamasi  tidak ada  menari nari ?😢😢,2 bulan yang lalu,0,allah suka acara hut agustus menari selama acara hut proklamasi menari nari
@driverfor-u9q,Padahal yg dongok prabowo,2 bulan yang lalu,0,padahal yg dongok prabowo
@NiluhPuspa-x7w,Nyesal gw milih prabowo😢,2 bulan yang lalu,0,nyesal gw milih prabowo
@gadgetratakanan,lihat ukraina peminpin dari kalangan artis/komedian membawa kehancuran bagi negaranya. maka akan sama juga tatkala dpr atau peminpin2 pemerimtah berasal dari kalangan tsb!!!,2 bulan yang lalu,0,lihat ukraina peminpin kalangan artiskomedian membawa kehancuran negaranya sama tatkala dpr peminpin pemerimtah berasal kalangan tsb
@nailasholikhatulfitria9760,saya mendukung demo tapi jangan anarkis,2 bulan yang lalu,0,mendukung demo jangan anarkis
@Ading123-p8y,Lu inak joget 2 sedangkan masarakat nangis hidup ber mewah mewahan  ga punya hati nurani,2 bulan yang lalu,0,lu inak joget masarakat nangis hidup ber mewah mewahan ga punya hati nurani
